 33.4326810 -23.7976532 FOR  I
 33.4119600 -60.9158936 HOR  I
 33.4119600 -60.9158936 HYI  I
 33.4089840  88.6218643 CEP  I
 33.3828120 -61.9157982 HOR  I
 33.3828120 -61.9157982 HYI  I
 33.3516960 -62.9156952 HOR  I
 33.3516960 -62.9156952 HYI  I
 33.3183790 -63.9155769 HOR  I
 33.3183790 -63.9155769 HYI  I
 33.2890790 -39.4138489 FOR  I
 33.2890790 -39.4138489 PHE  I
 33.2825990 -64.9154587 HOR  I
 33.2825990 -64.9154587 HYI  I
 33.2636620 -81.9219208 HYI  I
 33.2440460 -65.9153290 HOR  I
 33.2440460 -65.9153290 HYI  I
 33.2195160  77.5928879 CAS  I
 33.2023610 -66.9151917 HOR  O
 33.2023610 -66.9151917 HYI  O
 33.1839290 -23.7960224 CET  I
 33.0440850  27.8393841 TRI  I
 32.9975370 -57.9128952 HYI  I
 32.9175060  10.5064631 ARI  I
 32.8789650  37.3407249 TRI  I
 32.8303660  59.0920906 PER  I
 32.7999410 -81.9186780 OCT  I
 32.8003410  51.0917816 PER  I
 32.7031230  59.0928955 CAS  I
 32.6920110 -47.5769539 ERI  I
 32.6920110 -47.5769539 PHE  I
 32.6738010  51.0925827 AND  O
 32.6738010  51.0925827 PER  O
 32.6658590  50.5926094 AND  I
 32.6671500  10.5080709 CET  I
 32.6580790  50.0926323 PER  I
 32.6504660  49.5926552 AND  I
 32.6430030  49.0926781 PER  I
 32.6356920  48.5927048 AND  I
 32.6269660  37.3423309 AND  I
 32.6285220  48.0927277 PER  I
 32.6214910  47.5927505 AND  O
 32.6214910  47.5927505 PER  O
 32.5414540  27.8426018 ARI  I
 32.5058440 -57.9096832 ERI  I
 32.4373920 -23.7911930 FOR  I
 32.4344520  77.5977249 CEP  I
 32.3362500 -81.9154816 HYI  I
 32.2977190 -39.4074135 FOR  I
 32.2977190 -39.4074135 PHE  I
 32.1885000 -23.7896042 CET  I
 32.1726390  77.5993118 CAS  I
 32.0388040  27.8457756 TRI  I
 32.0141920 -57.9065132 HYI  I
 31.9894020  47.5967178 AND  I
 31.9792310  88.6282883 CEP  I
 31.9157620  10.5128307 ARI  I
 31.8728660 -81.9123230 OCT  I
 31.8710910  37.3470840 AND  O
 31.8710910  37.3470840 TRI  O
 31.8637810  36.5971069 TRI  I
 31.8613740  36.3471146 AND  I
 31.8542510  35.5971375 AND  O
 31.8542510  35.5971375 TRI  O
 31.8130910  59.0984421 PER  I
 31.7033850 -47.5706253 ERI  I
 31.7033850 -47.5706253 PHE  I
 31.6859760  59.0992241 CAS  I
 31.6652470  10.5143948 ARI  O
 31.6652470  10.5143948 CET  O
 31.6652470  10.5143948 PSC  O
 31.6593690   9.5977440 CET  I
 31.6588350   9.5144157 PSC  I
 31.6529880   8.5977631 CET  I
 31.6524560   8.5144348 PSC  I
 31.6466400   7.5977831 CET  I
 31.6461110   7.5144548 PSC  I
 31.6403210   6.5978031 CET  I
 31.6397960   6.5144744 PSC  I
 31.6340310   5.5978222 CET  I
 31.6335070   5.5144939 PSC  I
 31.6277610   4.5978417 CET  I
 31.6272390   4.5145135 PSC  I
 31.6215060   3.5978613 CET  I
 31.6209870   3.5145330 PSC  I
 31.6152660   2.5978806 CET  O
 31.6152660   2.5978806 PSC  O
 31.6101510  47.5990639 PER  I
 31.5359890  27.8489037 ARI  I
 31.5224360 -57.9033852 ERI  I
 31.4419980 -23.7849102 FOR  I
 31.4096440 -81.9092102 HYI  I
 31.3871590  77.6040039 CEP  I
 31.3063010 -39.4011574 FOR  I
 31.3063010 -39.4011574 PHE  I
 31.1931210 -23.7833672 CET  I
 31.1253690  77.6055374 CAS  I
 31.0308690 -57.9003067 HYI  I
 31.0333120  27.8519840 TRI  I
 30.9779810  47.6029167 AND  I
 30.9728160  35.6025505 TRI  I
 30.9464440 -81.9061360 OCT  I
 30.8467840  35.6033134 AND  I
 30.7956260  59.1046104 CAS  O
 30.7956260  59.1046104 PER  O
 30.7736240  58.1046753 CAS  O
 30.7736240  58.1046753 PER  O
 30.7150200 -47.5644760 ERI  I
 30.7150200 -47.5644760 PHE  I
 30.6633240  10.5205364 ARI  I
 30.6633240  10.5205364 PSC  I
 30.6465690  58.1054306 PER  I
 30.6148120   2.6040132 CET  I
 30.6148120   2.6040132 PSC  I
 30.5986870  47.6051941 PER  I
 30.5411310  88.6344452 CEP  I
 30.5393460 -57.8972702 ERI  I
 30.5287020  27.6050262 ARI  I
 30.5306160  27.8550186 ARI  O
 30.5306160  27.8550186 TRI  O
 30.5230200  26.8550434 TRI  I
 30.5211420  26.6050472 ARI  I
 30.5155560  25.8550663 TRI  I
 30.5137110  25.6050701 ARI  O
 30.5137110  25.6050701 TRI  O
 30.4835440 -81.9031067 HYI  I
 30.4466520 -23.7788086 FOR  I
 30.3394890  77.6100845 CEP  I
 30.3149620 -39.3950806 FOR  I
 30.3149620 -39.3950806 PHE  I
 30.1979320 -23.7773132 CET  I
 30.0774090  77.6115799 CAS  I
 30.0477070 -57.8942795 HYI  I
 30.0208040 -81.9001240 OCT  I
 29.9665920  47.6089287 AND  I
 29.9652790  35.6085625 TRI  I
 29.8393890  35.6093025 AND  I
 29.7599590  25.6095352 ARI  I
 29.7568020  58.1106491 CAS  I
 29.7266160 -47.5585098 ERI  I
 29.7266160 -47.5585098 PHE  I
 29.6615320  10.5264931 ARI  I
 29.6615320  10.5264931 PSC  I
 29.6295720  58.1113853 PER  I
 29.6145060   2.6099606 CET  I
 29.6145060   2.6099606 PSC  I
 29.5872540  47.6111374 PER  I
 29.5562620 -57.8913345 ERI  I
 29.5580740 -81.8971786 HYI  I
 29.5086540  25.6110001 TRI  I
 29.4515010 -23.7728920 FOR  I
 29.3238610 -39.3891869 FOR  I
 29.3238610 -39.3891869 PHE  I
 29.2911340  77.6159821 CEP  I
 29.2026440 -23.7714405 CET  I
 29.0956380 -81.8942790 OCT  I
 29.0944960  88.6403351 CEP  I
 29.0648540 -57.8884354 HYI  I
 29.0289270  77.6174240 CAS  I
 28.9576680  35.6143913 TRI  I
 28.9549380  47.6147575 AND  I
 28.8317690  35.6151047 AND  I
 28.7548650  25.6153240 ARI  I
 28.7396540  58.1164360 CAS  I
 28.7383230 -47.5527229 ERI  O
 28.7383230 -47.5527229 PHE  O
 28.7340810 -47.8860397 ERI  I
 28.7340810 -47.8860397 PHE  I
 28.7210190 -48.8860016 ERI  I
 28.7210190 -48.8860016 PHE  I
 28.7074260 -49.8859634 ERI  I
